pdb_id,binding_affinity_pK
1ryh,7.559090917934782
1w80,4.543633966870957
1utc,4.552841968657781
1szd,4.535212480354063
1xap,8.698970004336019
1y0x,8.698970004336019
1xxi,5.522878745280337
1t08,5.508638306165727
1uef,5.494850021680094
1utl,2.4672456210075024
1tok,2.468521082957745
1r5n,5.42021640338319
1u2r,5.4089353929735005
1vea,7.522878745280337
1xa5,6.5003129173815966
1osv,3.4814860601221125
1r5v,4.481486060122113
1qvu,4.455931955649724
1utp,1.4436974992327127
1t2v,6.3979400086720375
1oar,7.3979400086720375
1r6n,7.3979400086720375
1qvt,4.376750709602099
1td7,4.366531544420414
1uw6,7.3448615651886175
1ttm,7.346787486224656
1sv3,4.346787486224656
1t37,4.346787486224656
1w3j,6.315154638355588
1r9l,5.3979400086720375
1s5q,5.2839966563652006
1uto,2.2740883677049517
2bfr,5.249491605148654
1opi,7.301029995663981
1sw1,7.301029995663981
1u8t,4.259637310505756
1uxa,2.3010299956639813
1oxr,5.1938200260161125
1sw2,7.221848749616356
1pzi,4.221848749616356
1ulg,4.206209615309182
1q7a,7.1938200260161125
1sje,8.221848749616356
1w2x,5.142667503568732
1uv6,5.120617362825658
1p19,4.114638779968488
1uxb,2.154901959985743
1rzx,4.096910013008056
1nw4,9.065501548756432
1x8s,5.096910013008056
1u9l,5.017728766960432
1r4w,4.045757490560675
1sjh,8.045757490560675
1vyf,8.045757490560675
1rp7,8.522878745280337
1vja,7.698970004336019
1w1g,7.6777807052660805
1oxg,10.568636235841012
1v0l,7.552841968657781
1v0n,7.552841968657781
1vj9,7.552841968657781
1sqo,7.455931955649724
1sc8,7.443697499232713
1ua4,4.221848749616356
1pxm,7.221848749616356
1xd0,7.1249387366083
1pxn,7.154901959985743
1sb1,6.892790030352131
1pkx,6.920818753952375
1vcu,3.853871964321762
1om1,6.769551078621726
1nh0,9.744727494896694
1wc1,4.0
1wc6,4.0
1rjk,10.0
1pxp,6.657577319177793
1qw7,3.6020599913279625
1uys,3.6020599913279625
1w1d,6.522878745280337
1s4d,6.494850021680094
1xjd,9.481486060122112
1q4w,6.455931955649724
1r5y,6.455931955649724
1o5a,6.42021640338319
1re8,9.522878745280337
1t69,6.318758762624412
1w3l,6.2839966563652006
1px4,3.2291479883578558
1phw,3.3010299956639813
1pwp,6.301029995663981
1wm1,6.301029995663981
1sqa,9.207608310501746
1sqt,6.200659450546418
1v2k,6.187086643357144
1ta6,9.130768280269024
1u0g,6.154901959985743
1s26,3.070581074285707
1o5f,6.070581074285707
1uj5,3.050609993355087
1uj6,3.050609993355087
1xbo,6.036212172654444
1s63,9.045757490560675
1uwu,5.982966660701219
1uwt,5.966576244513051
1mu8,9.0
1v2n,5.903089986991944
1r1h,8.920818753952375
1u6q,5.882728704344236
1ugp,2.886056647693163
1sl3,11.853871964321762
1q63,5.853871964321762
1m0b,8.8153085691824
1w5w,8.795880017344075
1rql,2.7471469690201067
2bet,2.769551078621726
1o5b,5.769551078621726
1q66,5.769551078621726
1ur9,5.769551078621726
1o5e,5.7447274948966935
1u0h,6.958607314841775
1qxl,7.958607314841775
1o5g,4.958607314841775
1pwq,4.958607314841775
1t3t,4.958607314841775
1tl7,7.920818753952375
1uz1,6.886056647693163
1v79,7.886056647693163
1xff,4.823908740944319
1v48,7.795880017344075
1pi5,7.769551078621726
1v2o,4.734003629504921
1v2p,4.734003629504921
1sdv,8.742321425130816
1u2y,1.744727494896694
1txr,7.7447274948966935
1v2t,4.708631149548418
1rm8,9.0
1ssq,6.0
1pxo,8.698970004336019
1pwu,5.6777807052660805
1mue,8.638272163982407
1r1j,8.638272163982407
1r1i,8.537602002101044
1rdt,6.698970004336019
1rek,6.698970004336019
1s39,7.698970004336019
1uou,7.698970004336019
1v41,4.698970004336019
1xs7,7.600326278518962
1w8m,1.6020599913279623
1u33,4.6020599913279625
1v2r,3.55445806563208
1pk0,7.568636235841013
1q95,7.568636235841013
1w5y,8.481486060122112
1q65,5.455931955649724
1t4s,2.4436974992327127
1xxe,5.4089353929735005
1uml,7.522878745280337
1w8l,0.494850021680094
1ro6,6.455931955649724
1pi4,7.431798275933005
1pye,6.413412695328245
1q5k,7.42021640338319
1ta2,8.522878745280337
1xkk,8.522878745280337
1w5x,8.397940008672037
1mu6,8.3767507096021
1uz4,3.3979400086720375
1p57,4.3979400086720375
1sgu,5.3731465853332745
1v2u,3.3695721249749764
1v2v,3.3695721249749764
1rwx,7.366531544420414
1pzo,3.318758762624413
1pzp,3.309803919971486
1s64,8.397940008672037
1xbb,5.301029995663981
1s89,5.236572006437063
1w3k,4.301029995663981
1v2l,4.292429823902063
1v2m,4.292429823902063
1sdt,9.267606240177031
1v2j,3.2471835688117285
2bes,4.2441251443275085
1rej,8.301029995663981
1rww,8.301029995663981
1o5c,5.221848749616356
1ogg,5.1938200260161125
1ro7,3.1824346304402193
1v2s,4.167491087293763
1pl0,8.221848749616356
1s38,5.154901959985743
1w5v,8.148741651280925
1thz,5.1487416512809245
1o5r,8.1249387366083
1q91,4.154901959985743
1pf7,10.142667503568731
1v2q,4.133004186889352
1sdu,10.065501548756432
1tuf,4.050609993355088
1p4r,8.096910013008056
1v0k,5.096910013008056
1v0m,5.096910013008056
1v7a,8.008773924307505
1pwy,4.045757490560675
1sh9,6.030584087646019
1v2w,4.009705553871561
1yt9,8.301029995663981
1tt1,8.154901959985743
2a5u,8.096910013008056
1z6j,8.0268721464003
1waw,7.886056647693163
1yhs,8.0
2b54,7.698970004336019
1y2k,7.6777807052660805
1y2j,7.481486060122113
1y2h,7.251811972993799
1y91,7.229147988357856
1w83,7.187086643357144
1z4u,7.154901959985743
1yvf,7.0
2a3x,6.920818753952375
1yt7,9.886056647693163
1s9t,6.823908740944319
1y2e,6.795880017344075
2ai8,6.795880017344075
1rw8,6.756961951313706
2c1a,6.769551078621726
2a4z,6.6020599913279625
2byh,6.58838029403677
1y2c,6.568636235841013
2c6l,6.568636235841013
1zz3,6.537602002101044
1z6q,6.698970004336019
1wbt,6.468521082957745
1wbn,6.455931955649724
2c6m,6.455931955649724
2c1b,6.3979400086720375
1z34,3.3767507096020997
2byi,6.336299074610352
1xhm,6.327902142064283
2ai7,6.3979400086720375
1wzy,6.251811972993799
1zh7,6.301029995663981
1r6g,9.207608310501746
1wbs,6.200659450546418
2b53,6.221848749616356
2c6k,6.136677139879544
2bz5,6.154901959985743
1xo2,6.070581074285707
1you,9.060480747381382
2b5j,9.096910013008056
1zz1,6.022276394711152
1z6p,6.045757490560675
2a3i,6.045757490560675
1yc5,3.0
2c4g,5.939302159646388
1w1t,2.958607314841775
1u3s,8.853871964321762
2bro,5.853871964321762
1zyj,5.823908740944319
2bge,2.795880017344075
1wug,5.795880017344075
1zuc,8.769551078621726
2c68,5.7447274948966935
1x76,8.721246399047171
1z3c,4.0
1x7e,5.973671061277651
2c6i,4.958607314841775
1zp5,2.9208187539523753
1wqv,6.886056647693163
2f6y,3.870310107800699
1ywr,7.886056647693163
1x78,7.853871964321762
1ymx,4.853871964321762
1yw2,6.85078088734462
1yhm,3.832682665251824
2a3a,2.8239087409443187
2b8l,7.823908740944319
1ttv,6.795880017344075
1wbv,3.7904849854573692
1y57,5.7870138152633315
1xh8,5.769551078621726
1wss,7.769551078621726
1x7q,6.730487055782084
1wu1,7.7447274948966935
1x70,7.7447274948966935
1w82,6.707743928643524
1yk7,7.721246399047171
1wbg,3.0
1z9h,3.0
2ban,9.0
1zgv,6.0
1y2d,5.698970004336019
2aie,5.657577319177793
1w1y,2.619788758288394
2bbb,8.619788758288394
2f71,5.6020599913279625
1x0n,7.698970004336019
2bts,7.698970004336019
2brh,4.640164517660112
1y6a,7.657577319177793
2c69,4.585026652029182
2bmc,7.568636235841013
1svg,8.698970004336019
2be2,8.698970004336019
2bpm,8.698970004336019
2bw7,5.698970004336019
1u3q,8.455931955649724
1u9w,8.455931955649724
1ynd,8.443697499232712
2a3w,5.42021640338319
2aia,5.4089353929735005
1z5m,7.522878745280337
1zkn,4.508638306165727
2f70,4.474955192963154
1wok,7.481486060122112
1wcc,3.4559319556497243
1w84,4.455931955649724
1svh,6.443697499232712
2f6v,4.431798275933005
1y6b,7.42021640338319
1veb,7.4089353929735005
1yi3,5.3979400086720375
1x7b,8.387216143280265
1yvz,5.356547323513812
1wb0,5.346787486224656
1u9q,8.327902142064282
2f6z,5.318758762624412
1way,3.3979400086720375
1xog,6.3872161432802645
1xoe,7.3872161432802645
1wbw,4.356547323513813
1yrs,6.346787486224656
2a3b,3.3288271572849166
1w1p,2.3010299956639813
1zzl,8.301029995663981
1wum,5.292429823902063
2brn,5.259637310505756
1u9e,8.244125144327509
1zrz,5.236572006437063
1wv7,7.259637310505756
1sve,8.301029995663981
1u3r,8.301029995663981
1w0x,5.301029995663981
1zz2,5.221848749616356
2brg,5.214670164989233
1w1v,2.2006594505464183
1sqp,8.200659450546418
1wun,7.2076083105017466
1xqc,7.200659450546418
1xur,5.180456064458132
1xuo,7.161150909262744
1u9v,8.221848749616356
1xuc,7.142667503568732
1u9x,8.154901959985743
1yvx,5.096910013008056
1zkl,5.0915149811213505
1wxz,8.065501548756432
1zgb,8.05551732784983
2brc,5.050609993355088
1y2b,4.086186147616283
1wax,4.0655015487564325
1xud,8.096910013008056
1zxc,8.096910013008056
2b52,8.096910013008056
1zaj,5.096910013008056
1wtg,7.031517051446065
2btr,7.022276394711152
2b55,7.017728766960431
1x8b,7.013228265733755
2b8v,7.008773924307505
1x7r,8.045757490560675
1tft,8.301029995663981
1t13,7.376750709602099
2bfq,6.886056647693163
1xt8,6.853871964321762
1tr7,6.823908740944319
1uwf,6.823908740944319
2f01,13.0
1tmm,6.638272163982407
1zub,6.568636235841013
2bmz,3.6989700043360187
1ysg,3.5228787452803374
2aa6,9.4089353929735
2bys,9.522878745280337
1w9v,6.337242168318426
1z2b,6.3979400086720375
2ao6,9.2839966563652
1s5z,3.207608310501746
2bt9,6.1938200260161125
1y8p,6.075720713938118
1yy6,6.0655015487564325
2byp,9.05551732784983
1kjr,6.055517327849832
1ws5,3.0333890133180654
1ws4,3.0
1xk5,6.0
1y8o,5.886056647693163
1ydk,5.886056647693163
2a29,2.853871964321762
1wdq,1.9808837095529273
1vyj,7.0
1ycm,8.0
1z3j,8.0
1yid,5.0
1ykp,2.958607314841775
1x9d,3.958607314841775
1z3t,3.939302159646388
2a58,4.920818753952375
1y2f,4.920818753952375
1xfv,3.886056647693163
1xh7,6.823908740944319
1sqq,7.823908740944319
1y3p,4.823908740944319
2a0t,4.823908740944319
1ywh,7.785156151952302
1u1b,7.795880017344075
1y19,6.769551078621726
1xh9,7.769551078621726
1y0l,9.0
1t7j,8.698970004336019
2bz8,5.6020599913279625
2byr,8.55284196865778
1y3n,5.552841968657781
2c2l,5.552841968657781
1xge,4.681936665037238
1xr8,6.698970004336019
1w70,3.6989700043360187
2bjm,3.6989700043360187
2agv,7.698970004336019
2arm,7.6777807052660805
2a25,4.619788758288394
2c3i,7.6020599913279625
1wva,6.568636235841013
1yc4,6.552841968657781
1wdr,2.515700160653214
1y98,5.431798275933005
1w96,8.4089353929735
1y3a,5.4089353929735005
1zhy,6.522878745280337
1xz8,4.522878745280337
2a4m,4.522878745280337
2br8,7.486782399932061
1zkk,4.481486060122113
1xh5,5.468521082957745
1xh4,7.468521082957745
2bj4,4.468521082957745
1zhk,4.453457336521869
1ywi,3.4306260903849544
2bak,7.431798275933005
1tjp,4.42021640338319
2baj,8.397940008672037
1w6y,5.356547323513812
1yvh,7.366531544420414
1we2,4.356547323513813
1y2a,7.339134521996131
1xq0,6.342944147142896
1zm6,4.346787486224656
1xh6,7.318758762624412
2bal,6.309803919971486
2az5,5.27083521030723
1x07,3.283996656365201
2f8i,7.259637310505756
1rr6,10.2518119729938
2aeb,8.301029995663981
1x8d,2.2104192878355744
1yc1,6.167491087293763
1xr9,7.154901959985743
1z3v,4.113509274827518
2c1n,4.1073489661227
1t4e,7.096910013008056
2f7i,7.096910013008056
1y2g,4.080398976215889
1xpz,7.075720713938118
1vj6,5.096910013008056
1zhl,5.00436480540245
2b9a,8.045757490560675
1w7x,8.397940008672037
1wuq,8.267606240177031
2ajl,7.886056647693163
1yly,7.823908740944319
1t4v,7.6777807052660805
2c3k,7.585026652029182
1ysi,7.443697499232713
1xn2,10.522878745280337
1s50,7.200659450546419
1x8j,6.958607314841775
1tvo,6.853871964321762
2etk,6.823908740944319
2etr,6.823908740944319
1wur,6.657577319177793
1w31,3.6020599913279625
1ws1,9.55284196865778
2bok,6.552841968657781
2a5s,6.698970004336019
1w2k,6.455931955649724
2b07,6.431798275933005
1w0y,6.42021640338319
2ax9,9.522878745280337
1yys,6.327902142064283
1yvm,6.3979400086720375
2ayr,9.292429823902063
1yyr,6.292429823902063
2ael,6.292429823902063
2esm,6.275724130399211
1wcq,6.259637310505756
1ym1,6.238072161579471
2b17,6.2076083105017466
2c3j,6.18111458540599
1z71,9.18045606445813
1x6u,3.2218487496163566
1x39,9.221848749616356
1z1r,9.221848749616356
1y1z,3.080398976215889
1zxv,6.096910013008056
1xgj,6.0
2br6,2.958607314841775
1yms,5.920818753952375
2brm,5.886056647693163
1x38,8.769551078621726
1zp8,8.769551078621726
1zdp,5.7447274948966935
1zyr,5.7447274948966935
1zoh,7.0
1w2h,5.0
2ad5,3.958607314841775
2brb,4.863279432843593
1x7a,7.886056647693163
1z6f,4.886056647693163
1xk9,6.853871964321762
1xgi,4.853871964321762
1ya4,4.818156412055227
1y1m,1.8153085691824011
1wkm,0.8239087409443188
1v1j,4.823908740944319
1y3w,5.774690718274137
1x8t,7.795880017344075
1ybg,4.795880017344075
2afw,4.769551078621726
2aou,7.730487055782084
1wvj,6.732828271596986
2adu,7.7447274948966935
1w4p,4.7447274948966935
2bvd,6.0
2a14,5.698970004336019
2erz,5.657577319177793
1t31,8.638272163982407
1z9g,5.638272163982407
1ze8,7.6777807052660805
1wn6,4.6777807052660805
1y3v,5.638272163982407
1y3y,5.638272163982407
2azr,3.6382721639824074
2bo4,4.609064892896621
1yqy,7.619788758288394
1t5a,4.619788758288394
2f6t,4.619788758288394
1tx7,4.6020599913279625
1u65,7.578396073130169
2ax6,7.568636235841013
1w2g,4.568636235841013
1y6q,11.698970004336019
2bgn,5.698970004336019
1z4n,4.522878745280337
1z4o,4.522878745280337
1u71,7.481486060122112
1syi,5.444905551421681
1wvc,4.455931955649724
1vzq,7.443697499232712
2a3c,4.431798275933005
2aow,7.4179366370882915
2aox,7.4179366370882915
1t32,7.42021640338319
1syh,6.405607449624573
1z6d,2.337242168318426
1zgi,5.337242168318426
1y20,5.318758762624412
1vyq,5.302770657240282
1xn3,7.3979400086720375
1zoe,7.3979400086720375
1xnx,6.380906669373258
1yfz,4.346787486224656
1z6s,4.337242168318426
1z1h,8.397940008672037
1zpa,8.397940008672037
2al5,8.397940008672037
1w4q,5.259637310505756
2b7f,7.301029995663981
1rt9,10.2518119729938
1y4z,7.2441251443275085
1yxd,5.301029995663981
1t5f,4.221848749616356
1xhy,6.1791420105603
2c6o,8.221848749616356
1w4o,5.221848749616356
2afx,5.1487416512809245
2br1,5.142667503568732
1yqj,8.136677139879543
1zog,7.154901959985743
1y3x,5.13578566953867
1x8r,6.1249387366083
1z95,7.119186407719209
1y6r,10.113509274827518
2exm,4.107905397309519
2c3l,5.066512712151295
1x1z,11.05551732784983
1yq7,7.0851281824599495
2d06,4.079876673709276
1yci,4.080921907623926
2aov,7.040958607678906
2bqv,8.045757490560675
2bed,8.154901959985743
2bu5,7.782516055786094
1ym2,8.0
1ym4,7.4089353929735005
2f4b,7.301029995663981
2nsx,7.200659450546419
2bdf,7.173925197299173
2evo,7.173925197299173
2bcd,10.221848749616356
2ewp,7.102372908709558
2fq6,7.102372908709558
2g1y,7.045757490560675
2h03,7.045757490560675
2gm1,7.0
2hha,6.913640169325252
2axi,6.853871964321762
2iw6,6.853871964321762
2ath,6.818156412055227
2f3e,6.806875401645539
2f3f,6.721246399047171
2ie4,10.0
2etm,6.673664139071248
1zeo,6.6777807052660805
2c5n,6.657577319177793
2h96,6.638272163982407
2gtk,6.600326278518962
1zpc,6.595166283380062
2c5x,6.6020599913279625
2c5y,6.6020599913279625
2gg2,6.6020599913279625
2gg5,6.6020599913279625
2cv3,6.568636235841013
2evc,6.537602002101044
2ggx,3.494850021680094
2h02,6.494850021680094
2auz,9.455931955649724
2fyv,3.5228787452803374
2gz7,6.522878745280337
2bdj,9.346787486224656
2f2c,6.346787486224656
2fm0,9.397940008672037
2a4l,6.3979400086720375
2fda,6.29929628285498
2aux,9.301029995663981
2hai,6.275724130399211
1ykr,6.251811972993799
2fix,6.2441251443275085
2gg3,6.236572006437063
2f3r,6.301029995663981
2i5j,6.301029995663981
2evm,6.159266765388193
2g6p,6.221848749616356
2ccu,6.130768280269024
2fde,9.154901959985743
2ewy,6.154901959985743
2gfs,6.154901959985743
1zpb,6.070581074285707
2c6e,9.096910013008056
2fum,6.096910013008056
2ggu,3.0268721464003012
2fes,9.008773924307505
2c0o,5.913640169325252
2g01,5.913640169325252
2ew5,5.903089986991944
2aa9,2.9208187539523753
2aay,2.9208187539523753
2cm8,5.8696662315049934
2feq,8.856985199745905
1ztq,8.886056647693163
2j9a,5.886056647693163
1yw7,5.853871964321762
2g19,5.853871964321762
2i40,5.801342913045578
2ckm,8.823908740944319
2giu,8.823908740944319
2nq6,5.823908740944319
2cmc,5.756961951313706
2gg7,5.756961951313706
2cne,8.769551078621726
2j7x,8.769551078621726
2gg0,5.769551078621726
2h44,5.769551078621726
2anm,8.744727494896694
2ew6,4.966576244513051
2f1b,3.0
2brp,4.0
2c8y,4.0
2iw8,6.987162775294828
2fme,6.982966660701219
1yw8,8.0
2ama,8.0
2cng,6.958607314841775
2igy,6.94692155651658
2hny,5.933674074637962
2gga,1.958607314841775
2irz,7.920818753952375
2c93,4.920818753952375
2ggb,4.920818753952375
1zd5,4.872895201635193
2cgu,4.872895201635193
2f3k,7.886056647693163
2j50,7.886056647693163
2fjm,6.847711655616943
2gnh,6.826813731587726
2j87,4.853871964321762
2cgx,4.806875401645539
2bdl,7.823908740944319
2euf,7.823908740944319
2i0v,6.795880017344075
2ggd,3.7958800173440754
2chz,7.795880017344075
2cgw,4.761953896871205
2bdy,7.769551078621726
2chw,4.769551078621726
2azc,6.73754891026957
2cma,6.732828271596986
2chx,7.7447274948966935
2b7a,9.0
2am1,6.0
2fl2,8.698970004336019
2ccs,5.698970004336019
2gpp,5.698970004336019
2hwh,5.698970004336019
2bb7,5.669586226650809
2gni,5.642065152999546
2i47,8.657577319177793
2f4j,5.657577319177793
2h42,8.619788758288394
1yy4,8.598599459218455
2fky,8.585026652029182
2iit,8.585026652029182
1yye,8.568636235841012
2h8h,8.568636235841012
2nq7,5.537602002101044
2a2x,7.694648630553377
2fwy,6.698970004336019
2is0,6.698970004336019
1zaf,7.698970004336019
2c4f,7.698970004336019
2g1r,7.698970004336019
2ica,7.698970004336019
2cm7,6.6777807052660805
2bve,3.6675615400843946
2cni,7.6777807052660805
2g0h,7.6439741428068775
2c8x,6.657577319177793
2az9,7.657577319177793
2fj0,7.657577319177793
2nyr,4.657577319177793
2exc,6.628932137728263
2bkt,7.638272163982407
2cnf,6.619788758288394
2i0y,7.619788758288394
2i1m,7.619788758288394
1zd4,3.596879478824182
2gg8,4.6020599913279625
2cgv,4.5638373529592435
2cmf,7.552841968657781
2hwi,5.522878745280337
2gc8,5.508638306165727
2cn8,5.455931955649724
2fie,5.455931955649724
2gg9,5.455931955649724
2c8w,8.431798275933005
2am9,8.4089353929735
1zom,7.522878745280337
2c6c,7.522878745280337
2bua,4.522878745280337
2c90,3.4814860601221125
2c9t,7.481486060122112
2bks,7.431798275933005
2fl6,7.42021640338319
2fjn,7.4089353929735005
2b1p,8.522878745280337
2hfp,8.522878745280337
2gcd,5.522878745280337
2gz8,5.522878745280337
2fjp,8.366531544420413
2dq7,8.318758762624412
2fdd,8.318758762624412
2ddf,7.3872161432802645
2c6g,3.3685562309868278
2np8,7.376750709602099
2fm5,7.366531544420414
2g1q,7.356547323513812
2g9x,7.346787486224656
2dxs,7.337242168318426
2hk5,7.337242168318426
2ank,7.325138859262188
2boi,4.318758762624412
2g24,5.3979400086720375
2chm,8.259637310505756
2aq7,3.3010299956639813
2aqb,3.3010299956639813
2hd1,3.3010299956639813
2a0c,7.301029995663981
2fwz,7.301029995663981
2g0g,6.29073003902417
2igx,7.267606240177032
2gnl,7.236572006437063
2cnh,7.229147988357855
2gv2,8.301029995663981
2c5o,5.187086643357144
2iiv,8.18045606445813
2bv4,3.2218487496163566
2fv9,7.221848749616356
2j83,4.214670164989233
2azb,7.1938200260161125
2cmb,7.187086643357144
2j4z,7.187086643357144
2a8h,7.173925197299173
2az8,8.221848749616356
2gnf,5.221848749616356
2gnj,5.221848749616356
2d1x,5.102372908709558
2alv,4.154901959985743
2f1a,3.1426675035687315
2gmx,7.113509274827518
2b1z,7.102372908709558
2ayp,8.154901959985743
2bkz,8.154901959985743
2go4,5.154901959985743
2i7c,5.070581074285707
2iw9,8.050609993355087
2f18,4.096910013008056
2auc,4.075720713938118
2aei,7.0655015487564325
2hiw,8.096910013008056
2am2,5.096910013008056
2cct,5.022276394711152
2i1r,5.013228265733755
2bub,7.045757490560675
2i0h,8.045757490560675
2f34,6.886056647693163
2c94,6.823908740944319
2fb8,9.795880017344075
2ceo,10.0
2gh7,13.0
2iwx,6.6777807052660805
2ews,6.619788758288394
2euk,6.6020599913279625
2fgh,6.552841968657781
2h21,6.537602002101044
2eum,6.698970004336019
2evl,6.698970004336019
2cgf,6.4089353929735005
2iws,6.356547323513813
2c9d,6.318758762624412
2izx,9.397940008672037
2hdx,6.259637310505756
2f14,9.193820026016112
2fgu,9.18045606445813
1zc9,3.2218487496163566
2c97,6.142667503568732
2cvd,6.096910013008056
2ivz,6.036212172654444
2ce9,6.031517051446065
2df6,5.978810700930062
2j79,5.958607314841775
2fkf,2.9208187539523753
2fw6,2.9208187539523753
2fwp,2.9208187539523753
2iwu,5.920818753952375
2g83,5.920818753952375
2g6q,5.823908740944319
2boj,5.769551078621726
2fl5,8.744727494896694
2gfa,4.982966660701219
2h2h,4.978810700930062
2j7g,7.0
2buv,4.0
2flh,3.9746941347352296
2bmv,2.0
2ewa,7.939302159646388
2a5b,3.9318141382538383
2cbz,3.9281179926938745
2j77,4.889410289700751
2foy,6.920818753952375
2haw,4.920818753952375
2clv,7.87942606879415
2g2r,7.886056647693163
2g97,6.818156412055227
2hu6,3.812479279163537
2o4n,7.823908740944319
2gl0,4.823908740944319
2gzl,4.823908740944319
2ccc,7.755228238504705
2fx9,7.769551078621726
2b4l,4.769551078621726
2o4p,10.721246399047171
2ha4,2.6989700043360187
2fr3,8.698970004336019
2c92,5.675717544702308
2cbu,5.6777807052660805
2azm,5.657577319177793
2bmk,5.619788758288394
2fuu,5.568636235841013
2c9b,5.540607512240769
2idk,5.537602002101044
2a8g,3.688246138944246
2flu,7.698970004336019
2fx7,7.698970004336019
2hmv,7.698970004336019
2hmw,7.698970004336019
2hmu,7.698970004336019
2cex,4.698970004336019
2h23,4.673664139071248
2fqw,6.6777807052660805
2aoj,4.655607726314889
2j75,6.647817481888637
2ca8,4.657577319177793
2ha2,4.657577319177793
2j7b,6.619788758288394
2a5c,4.619788758288394
2fsv,4.6020599913279625
2fqy,6.568636235841013
2aof,4.549750891680639
2fov,7.552841968657781
2b4m,3.530177984021837
2frd,4.5376020021010435
2h3e,5.698970004336019
2g5u,8.494850021680094
2cbv,5.481486060122113
2hf8,5.468521082957745
2f35,5.404503778174426
2fx8,6.519993057042849
2o4s,10.508638306165727
2nm1,7.468521082957745
2ccb,7.44660248987612
2iko,5.447210149807218
2o4k,10.455931955649724
2h9m,4.455931955649724
2aoh,4.440093374963888
2amt,4.443697499232712
2cia,6.431798275933005
2ha0,4.431798275933005
2j78,6.4156687756324695
2ez5,5.522878745280337
2h6b,5.3872161432802645
2h2j,5.376750709602099
2h2d,5.366531544420414
2fxv,5.346787486224656
2h13,5.346787486224656
2c80,5.327902142064283
2ez7,4.361510743045363
2ha7,3.3565473235138126
2j7f,6.351639989019068
2fys,4.356547323513813
2ha5,4.337242168318426
2j7e,7.318758762624412
2ha6,4.318758762624412
2c1p,5.3979400086720375
2a4w,8.292429823902063
2g96,4.277366077466188
2ces,7.251811972993799
2gph,5.301029995663981
2gz2,5.221848749616356
2f5t,5.167491087293763
2o4l,9.216096420727265
2ci9,7.221848749616356
2fo4,7.221848749616356
1yon,4.214670164989233
2j7h,7.187086643357144
2doo,7.173925197299173
1zea,5.221848749616356
2h6q,5.107905397309519
2fr8,3.154901959985743
2bba,7.154901959985743
2fci,7.154901959985743
2hmh,7.154901959985743
2fqx,7.1487416512809245
2j7d,7.130768280269024
2fgv,6.119186407719209
2o9k,4.113509274827518
2iku,7.102372908709558
2il2,7.102372908709558
2fxu,8.154901959985743
2gtv,5.154901959985743
2h6k,5.060480747381382
2fou,7.096910013008056
2hnx,7.080921907623926
1zsh,7.070581074285707
2ate,7.0655015487564325
2h5a,5.096910013008056
2d0k,5.021819483062586
2cet,8.017728766960431
2cc7,8.005243055412372
2fts,7.045757490560675
2ha3,3.0315170514460648
2aoi,4.014573525916998
2cer,9.221848749616356
2cf8,8.096910013008056
2cf9,7.823908740944319
2f0z,4.769551078621726
2aoe,7.619788758288394
2d1o,7.698970004336019
2hh5,7.494850021680094
2f7o,7.443697499232713
2f81,10.522878745280337
2fzz,10.522878745280337
2f9u,7.3872161432802645
2i3h,7.3979400086720375
2i3i,7.301029995663981
2a4g,7.180456064458132
2a4q,7.180456064458132
2bq6,10.154901959985743
2bz6,7.0915149811213505
1zsf,9.920818753952375
2d3u,6.920818753952375
1zsr,9.823908740944319
2b1i,6.823908740944319
2d41,6.823908740944319
2g00,9.744727494896694
1z6e,9.721246399047171
2i0g,9.721246399047171
2b1g,6.638272163982407
2d3z,6.638272163982407
2f7p,6.603800652904264
2hwg,3.5528419686577806
2jbj,9.698970004336019
2f10,3.4814860601221125
2bzz,6.431798275933005
2fqo,6.431798275933005
2g94,9.522878745280337
2gvj,9.522878745280337
2hoc,9.522878745280337
2f9b,6.522878745280337
2h4g,6.522878745280337
2aqu,9.318758762624412
2jbk,6.3979400086720375
2aog,6.275724130399211
2avv,9.259637310505756
1w6h,9.301029995663981
1zvx,9.221848749616356
2fqt,6.142667503568732
2g5t,9.086186147616283
2i0d,12.096910013008056
2ewb,6.096910013008056
2i03,9.0
2ien,9.0
2fhy,5.958607314841775
2h5i,8.886056647693163
2idw,8.886056647693163
2avo,8.853871964321762
1yz3,8.809668301829708
2b1v,5.7447274948966935
2flb,5.7447274948966935
2d2v,1.0
2gvd,7.0
2b1r,0.9956786262173574
2g8r,3.987162775294828
2hds,2.0
1ypg,8.0
2anl,6.958607314841775
2fpz,3.958607314841775
2e1w,7.958607314841775
2h5j,7.906578314837765
2gvv,3.9030899869919438
1zfk,7.920818753952375
2gbf,7.920818753952375
2aoc,4.886056647693163
2clx,4.876148359032914
2gvz,6.886056647693163
2c6n,6.881074247174223
2gv7,7.853871964321762
2a4r,7.823908740944319
2j34,7.823908740944319
2hb1,3.7958800173440754
2hd6,7.795880017344075
2i19,7.795880017344075
2ajd,10.795880017344075
2dua,4.769551078621726
2bmg,7.7447274948966935
2am4,3.721246399047171
2f94,6.709965388637482
2fzc,2.701146923590293
2hdr,1.7212463990471711
2j4i,9.0
2f8g,8.698970004336019
2avm,5.698970004336019
2nw4,8.675717544702307
2aod,5.663540266151471
2an5,5.6777807052660805
2c4v,2.6020599913279625
2i0j,8.57186520597121
2iuz,5.552841968657781
2bvr,3.6989700043360187
2fx6,3.6989700043360187
2c4w,4.698970004336019
